"ID","protein-ID","species-ID","group-ID","spec-Type","spec-No"
"KFMS_FSVMD","KFMS","FSVMD","V6710","V",6710
"KFMS_HUMAN","KFMS","HUMAN","E5210","E",5210
"KFMS_MOUSE","KFMS","MOUSE","E5230","E",5230
"KFMS_RAT","KFMS","RAT","E5230","E",5230
"KGFR_HUMAN","KGFR","HUMAN","E5210","E",5210
"KGFR_MOUSE","KGFR","MOUSE","E5230","E",5230
"KGTP_ECOLI","KGTP","ECOLI","P0810","P",810
"KHEK_HUMAN","KHEK","HUMAN","E5210","E",5210
"KKIT_HUMAN","KKIT","HUMAN","E5210","E",5210
"KKIT_MOUSE","KKIT","MOUSE","E5230","E",5230
"KLTK_HUMAN","KLTK","HUMAN","E5210","E",5210
"KLTK_MOUSE","KLTK","MOUSE","E5230","E",5230
"KMET_HUMAN","KMET","HUMAN","E5210","E",5210
"KMET_MOUSE","KMET","MOUSE","E5230","E",5230
"KPRO_MAIZE","KPRO","MAIZE","E9940","E",9940
"KPSM_ECOLI","KPSM","ECOLI","P0810","P",810
"KPSN_ECOLI","KPSN","ECOLI","P0810","P",810
"KRE1_CANAL","KRE1","CANAL","E8300","E",8300
"KRE1_YEAST","KRE1","YEAST","E8120","E",8120
"KRET_HUMAN","KRET","HUMAN","E5210","E",5210
"KROS_CHICK","KROS","CHICK","E4480","E",4480
"KROS_HUMAN","KROS","HUMAN","E5210","E",5210
"KTOR_DROME","KTOR","DROME","E6230","E",6230
"KTR1_YEAST","KTR1","YEAST","E8120","E",8120
"KUCR_RAT","KUCR","RAT","E5230","E",5230
"LACF_AGRRD","LACF","AGRRD","P0730","P",730
"LACG_AGRRD","LACG","AGRRD","P0730","P",730
"LACP_KLULA","LACP","KLULA","E8120","E",8120
"LACY_ECOLI","LACY","ECOLI","P0810","P",810
"LACY_KLEPN","LACY","KLEPN","P0810","P",810
"LACY_LACDE","LACY","LACDE","P1610","P",1610
"LACY_STRTR","LACY","STRTR","P1420","P",1420
"LAG3_HUMAN","LAG3","HUMAN","E5210","E",5210
"LAMB_ECOLI","LAMB","ECOLI","P0810","P",810
"LAMB_SALTY","LAMB","SALTY","P0810","P",810
"LAR_DROME","LAR","DROME","E6230","E",6230
"LAR_HUMAN","LAR","HUMAN","E5210","E",5210
"LBP_HUMAN","LBP","HUMAN","E5210","E",5210
"LBP_RABIT","LBP","RABIT","E5170","E",5170
"LBR_CHICK","LBR","CHICK","E4480","E",4480
"LCB1_YEAST","LCB1","YEAST","E8120","E",8120
"LCNA_LACLA","LCNA","LACLA","P1420","P",1420
"LCNC_LACLA","LCNC","LACLA","P1420","P",1420
"LDLR_BOVIN","LDLR","BOVIN","E5100","E",5100
"LDLR_HUMAN","LDLR","HUMAN","E5210","E",5210
"LDLR_RABIT","LDLR","RABIT","E5170","E",5170
"LECH_CHICK","LECH","CHICK","E4480","E",4480
"LECH_HUMAN","LECH","HUMAN","E5210","E",5210
"LECH_RAT","LECH","RAT","E5230","E",5230
"LECI_HUMAN","LECI","HUMAN","E5210","E",5210
"LECI_MOUSE","LECI","MOUSE","E5230","E",5230
"LECI_RAT","LECI","RAT","E5230","E",5230
"LEM1_HUMAN","LEM1","HUMAN","E5210","E",5210
"LEM1_MOUSE","LEM1","MOUSE","E5230","E",5230
"LEM2_HUMAN","LEM2","HUMAN","E5210","E",5210
"LEM2_MOUSE","LEM2","MOUSE","E5230","E",5230
"LEM2_RABIT","LEM2","RABIT","E5170","E",5170
"LEM3_HUMAN","LEM3","HUMAN","E5210","E",5210
"LEM3_MOUSE","LEM3","MOUSE","E5230","E",5230
"LEP_BACSU","LEP","BACSU","P1510","P",1510
"LEP_ECOLI","LEP","ECOLI","P0810","P",810
"LEP_PSEFL","LEP","PSEFL","P0710","P",710
"LEP_SALTY","LEP","SALTY","P0810","P",810
"LEUK_HUMAN","LEUK","HUMAN","E5210","E",5210
"LEUK_MOUSE","LEUK","MOUSE","E5230","E",5230
"LEUK_RAT","LEUK","RAT","E5230","E",5230
"LEVF_BACSU","LEVF","BACSU","P1510","P",1510
"LEVG_BACSU","LEVG","BACSU","P1510","P",1510
"LFA3_HUMAN","LFA3","HUMAN","E5210","E",5210
"LHA_CHLAU","LHA","CHLAU","P0140","P",140
"LHA_ERYSP","LHA","ERYSP","P0100","P",100
"LHA_RHOAC","LHA","RHOAC","P0120","P",120
"LHA_RHOCA","LHA","RHOCA","P0120","P",120
"LHA_RHORU","LHA","RHORU","P0120","P",120
"LHA_RHOSH","LHA","RHOSH","P0120","P",120
"LHA_RHOVI","LHA","RHOVI","P0120","P",120
"LHA2_RHOCA","LHA2","RHOCA","P0120","P",120
"LHA2_RHOSH","LHA2","RHOSH","P0120","P",120
"LHB_CHLAU","LHB","CHLAU","P0140","P",140
"LHB_ECTHL","LHB","ECTHL","P0110","P",110
"LHB_ERYSP","LHB","ERYSP","P0100","P",100
"LHB_RHOAC","LHB","RHOAC","P0120","P",120
"LHB_RHOCA","LHB","RHOCA","P0120","P",120
"LHB_RHORU","LHB","RHORU","P0120","P",120
"LHB_RHOSH","LHB","RHOSH","P0120","P",120
"LHB_RHOVI","LHB","RHOVI","P0120","P",120
"LHB2_RHOCA","LHB2","RHOCA","P0120","P",120
"LHB2_RHOSH","LHB2","RHOSH","P0120","P",120
"LI12_CAEEL","LI12","CAEEL","E7160","E",7160
"LIM2_RAT","LIM2","RAT","E5230","E",5230
"LIT_ECOLI","LIT","ECOLI","P0810","P",810
"LIVA_SALTY","LIVA","SALTY","P0810","P",810
"LIVE_SALTY","LIVE","SALTY","P0810","P",810
"LIVH_ECOLI","LIVH","ECOLI","P0810","P",810
"LIVM_ECOLI","LIVM","ECOLI","P0810","P",810
"LKTB_ACTAC","LKTB","ACTAC","P0830","P",830
"LKTB_PASHA","LKTB","PASHA","P0830","P",830
"LMP1_CHICK","LMP1","CHICK","E4480","E",4480
"LMP1_EBV","LMP1","EBV","V0218","V",218
"LMP1_EBVC","LMP1","EBVC","V0218","V",218
"LMP1_EBVR","LMP1","EBVR","V0218","V",218
"LMP1_HUMAN","LMP1","HUMAN","E5210","E",5210
"LMP1_MOUSE","LMP1","MOUSE","E5230","E",5230
"LMP1_RAT","LMP1","RAT","E5230","E",5230
"LMP2_EBV","LMP2","EBV","V0218","V",218
"LMP2_HUMAN","LMP2","HUMAN","E5210","E",5210
"LMP2_MOUSE","LMP2","MOUSE","E5230","E",5230
"LMP2_RAT","LMP2","RAT","E5230","E",5230
"LPH_HUMAN","LPH","HUMAN","E5210","E",5210
"LPH_RABIT","LPH","RABIT","E5170","E",5170
"LRPA_HUMAN","LRPA","HUMAN","E5210","E",5210
"LRPA_MOUSE","LRPA","MOUSE","E5230","E",5230
"LRPB_HUMAN","LRPB","HUMAN","E5210","E",5210
"LRPD_HUMAN","LRPD","HUMAN","E5210","E",5210
"LRPE_HUMAN","LRPE","HUMAN","E5210","E",5210
"LRPZ_HUMAN","LRPZ","HUMAN","E5210","E",5210
"LSHR_HUMAN","LSHR","HUMAN","E5210","E",5210
"LSHR_MOUSE","LSHR","MOUSE","E5230","E",5230
"LSHR_PIG","LSHR","PIG","E5100","E",5100
"LSHR_RAT","LSHR","RAT","E5230","E",5230
"LSPA_ECOLI","LSPA","ECOLI","P0810","P",810
"LSPA_ENTAE","LSPA","ENTAE","P0810","P",810
"LSPA_PSEFL","LSPA","PSEFL","P0710","P",710
"LT23_CAEEL","LT23","CAEEL","E7160","E",7160
"LY49_MOUSE","LY49","MOUSE","E5230","E",5230
"LYSP_ECOLI","LYSP","ECOLI","P0810","P",810
"M11P_YEAST","M11P","YEAST","E8120","E",8120
"M12_STRPY","M12","STRPY","P1420","P",1420
"M24_STRPY","M24","STRPY","P1420","P",1420
"M2OM_BOVIN","M2OM","BOVIN","E5100","E",5100
"M49_STRPY","M49","STRPY","P1420","P",1420
"M5_STRPY","M5","STRPY","P1420","P",1420
"M6_STRPY","M6","STRPY","P1420","P",1420
"MAG_HUMAN","MAG","HUMAN","E5210","E",5210
"MAGL_MOUSE","MAGL","MOUSE","E5230","E",5230
"MAGL_RAT","MAGL","RAT","E5230","E",5230
"MAGS_MOUSE","MAGS","MOUSE","E5230","E",5230
"MAGS_RAT","MAGS","RAT","E5230","E",5230
"MAL_HUMAN","MAL","HUMAN","E5210","E",5210
"MAL6_YEAST","MAL6","YEAST","E8120","E",8120
"MALF_ECOLI","MALF","ECOLI","P0810","P",810
"MALF_ENTAE","MALF","ENTAE","P0810","P",810
"MALF_SALTY","MALF","SALTY","P0810","P",810
"MALG_ECOLI","MALG","ECOLI","P0810","P",810
"MALG_ENTAE","MALG","ENTAE","P0810","P",810
"MALG_SALTY","MALG","SALTY","P0810","P",810
"MAM2_SCHPO","MAM2","SCHPO","E8120","E",8120
"MAN2_MOUSE","MAN2","MOUSE","E5230","E",5230
"MANR_HUMAN","MANR","HUMAN","E5210","E",5210
"MAS_HUMAN","MAS","HUMAN","E5210","E",5210
"MAS_MOUSE","MAS","MOUSE","E5230","E",5230
"MAS_RAT","MAS","RAT","E5230","E",5230
"MB1_MOUSE","MB1","MOUSE","E5230","E",5230
"MBPY_MARPO","MBPY","MARPO","E8910","E",8910
"MCBE_ECOLI","MCBE","ECOLI","P0810","P",810
"MCP_HUMAN","MCP","HUMAN","E5210","E",5210
"MCP1_ECOLI","MCP1","ECOLI","P0810","P",810
"MCP2_ECOLI","MCP2","ECOLI","P0810","P",810
"MCP2_SALTY","MCP2","SALTY","P0810","P",810
"MCP3_ECOLI","MCP3","ECOLI","P0810","P",810
"MCP4_ECOLI","MCP4","ECOLI","P0810","P",810
"MCPD_ENTAE","MCPD","ENTAE","P0810","P",810
"MCPS_ENTAE","MCPS","ENTAE","P0810","P",810
"MDR_LEITA","MDR","LEITA","E1000","E",1000
"MDR_PLAFF","MDR","PLAFF","E1100","E",1100
"MDR1_CRIGR","MDR1","CRIGR","E5230","E",5230
"MDR1_ENTHI","MDR1","ENTHI","E1030","E",1030
"MDR1_HUMAN","MDR1","HUMAN","E5210","E",5210
"MDR1_MOUSE","MDR1","MOUSE","E5230","E",5230
"MDR2_CRIGR","MDR2","CRIGR","E5230","E",5230
"MDR2_MOUSE","MDR2","MOUSE","E5230","E",5230
"MDR3_CRIGR","MDR3","CRIGR","E5230","E",5230
"MDR3_ENTHI","MDR3","ENTHI","E1030","E",1030
"MDR3_HUMAN","MDR3","HUMAN","E5210","E",5210
"MDR3_MOUSE","MDR3","MOUSE","E5230","E",5230
"MDR4_DROME","MDR4","DROME","E6230","E",6230
"MDR4_ENTHI","MDR4","ENTHI","E1030","E",1030
"MDR5_DROME","MDR5","DROME","E6230","E",6230
"MEC4_CAEEL","MEC4","CAEEL","E7160","E",7160
"MELB_ECOLI","MELB","ECOLI","P0810","P",810
"MEPA_MOUSE","MEPA","MOUSE","E5230","E",5230
"MERT_PSEAE","MERT","PSEAE","P0710","P",710
"MERT_SERMA","MERT","SERMA","P0810","P",810
"MERT_SHIFL","MERT","SHIFL","P0810","P",810
"MERT_STAAU","MERT","STAAU","P1410","P",1410
"MERT_STRLI","MERT","STRLI","P1870","P",1870
"MGLC_ECOLI","MGLC","ECOLI","P0810","P",810
"MIP_BOVIN","MIP","BOVIN","E5100","E",5100
"MIP_CHICK","MIP","CHICK","E4480","E",4480
"MIP_HUMAN","MIP","HUMAN","E5210","E",5210
"MIP_RAT","MIP","RAT","E5230","E",5230
"MMR_BACSU","MMR","BACSU","P1510","P",1510
"MMR_STRCO","MMR","STRCO","P1870","P",1870
"MO38_NEUCR","MO38","NEUCR","E8190","E",8190
"MODB_ECOLI","MODB","ECOLI","P0810","P",810
"MOTA_BACSU","MOTA","BACSU","P1510","P",1510
"MOTA_ECOLI","MOTA","ECOLI","P0810","P",810
"MOTB_BACSU","MOTB","BACSU","P1510","P",1510
"MOTB_ECOLI","MOTB","ECOLI","P0810","P",810
"MOXY_PARDE","MOXY","PARDE","P0700","P",700
"MP23_BOVIN","MP23","BOVIN","E5100","E",5100
"MPCP_BOVIN","MPCP","BOVIN","E5100","E",5100
"MPCP_HUMAN","MPCP","HUMAN","E5210","E",5210
"MPCP_RAT","MPCP","RAT","E5230","E",5230
"MPCP_YEAST","MPCP","YEAST","E8120","E",8120
"MPRD_BOVIN","MPRD","BOVIN","E5100","E",5100
"MPRD_HUMAN","MPRD","HUMAN","E5210","E",5210
"MPRD_MOUSE","MPRD","MOUSE","E5230","E",5230
"MPRI_BOVIN","MPRI","BOVIN","E5100","E",5100
"MPRI_HUMAN","MPRI","HUMAN","E5210","E",5210
"MPV1_MOUSE","MPV1","MOUSE","E5230","E",5230
"MRAY_ECOLI","MRAY","ECOLI","P0810","P",810
"MRP4_STRPY","MRP4","STRPY","P1420","P",1420
"MRS3_YEAST","MRS3","YEAST","E8120","E",8120
"MRS4_YEAST","MRS4","YEAST","E8120","E",8120
"MSAP_PLAF3","MSAP","PLAF3","E1100","E",1100
"MSAP_PLAFC","MSAP","PLAFC","E1100","E",1100
"MSAP_PLAFD","MSAP","PLAFD","E1100","E",1100
"MSAP_PLAFF","MSAP","PLAFF","E1100","E",1100
"MSAP_PLAFK","MSAP","PLAFK","E1100","E",1100
"MSAP_PLAFM","MSAP","PLAFM","E1100","E",1100
"MSAP_PLAFN","MSAP","PLAFN","E1100","E",1100
"MSAP_PLAFW","MSAP","PLAFW","E1100","E",1100
"MSAP_PLAYO","MSAP","PLAYO","E1100","E",1100
"MSBB_ECOLI","MSBB","ECOLI","P0810","P",810
"MSCH_BOVIN","MSCH","BOVIN","E5100","E",5100
"MSCH_HUMAN","MSCH","HUMAN","E5210","E",5210
"MSCH_RAT","MSCH","RAT","E5230","E",5230
"MSRE_BOVIN","MSRE","BOVIN","E5100","E",5100
"MSRE_HUMAN","MSRE","HUMAN","E5210","E",5210
"MSRE_MOUSE","MSRE","MOUSE","E5230","E",5230
"MTR_ECOLI","MTR","ECOLI","P0810","P",810
"MUCB_HUMAN","MUCB","HUMAN","E5210","E",5210
"MUCM_ICTPU","MUCM","ICTPU","E2490","E",2490
"MUCM_MOUSE","MUCM","MOUSE","E5230","E",5230
"MUCM_RABIT","MUCM","RABIT","E5170","E",5170
"MX_STRPY","MX","STRPY","P1420","P",1420
"MYP0_BOVIN","MYP0","BOVIN","E5100","E",5100
"MYP0_HETFR","MYP0","HETFR","E2100","E",2100
"MYP0_HUMAN","MYP0","HUMAN","E5210","E",5210
"MYP0_MOUSE","MYP0","MOUSE","E5230","E",5230
"MYP0_RAT","MYP0","RAT","E5230","E",5230
"MYPR_BOVIN","MYPR","BOVIN","E5100","E",5100
"MYPR_CANFA","MYPR","CANFA","E5110","E",5110
"MYPR_CHICK","MYPR","CHICK","E4480","E",4480
"MYPR_HUMAN","MYPR","HUMAN","E5210","E",5210
"MYPR_XENLA","MYPR","XENLA","E4000","E",4000
"NABA_RAT","NABA","RAT","E5230","E",5230
"NACA_CANFA","NACA","CANFA","E5110","E",5110
"NAGC_HUMAN","NAGC","HUMAN","E5210","E",5210
"NAGC_PIG","NAGC","PIG","E5100","E",5100
"NAGC_RABIT","NAGC","RABIT","E5170","E",5170
"NAH1_HUMAN","NAH1","HUMAN","E5210","E",5210
"NAH1_RABIT","NAH1","RABIT","E5170","E",5170
"NAH1_RAT","NAH1","RAT","E5230","E",5230
"NAH3_RABIT","NAH3","RABIT","E5170","E",5170
"NAH3_RAT","NAH3","RAT","E5230","E",5230
"NAH4_RAT","NAH4","RAT","E5230","E",5230
"NALS_BOVIN","NALS","BOVIN","E5100","E",5100
"NALS_HUMAN","NALS","HUMAN","E5210","E",5210
"NALS_MOUSE","NALS","MOUSE","E5230","E",5230
"NANU_RABIT","NANU","RABIT","E5170","E",5170
"NAPA_ENTHR","NAPA","ENTHR","P1420","P",1420
"NARK_ECOLI","NARK","ECOLI","P0810","P",810
"NARQ_ECOLI","NARQ","ECOLI","P0810","P",810
"NARX_ECOLI","NARX","ECOLI","P0810","P",810
"NCA1_CHICK","NCA1","CHICK","E4480","E",4480
"NCA1_XENLA","NCA1","XENLA","E4000","E",4000
"NCA2_MOUSE","NCA2","MOUSE","E5230","E",5230
"NCA2_RAT","NCA2","RAT","E5230","E",5230
"NDVB_RHIME","NDVB","RHIME","P0730","P",730
"NEP_HUMAN","NEP","HUMAN","E5210","E",5210
"NEP_PIG","NEP","PIG","E5100","E",5100
"NEP_RABIT","NEP","RABIT","E5170","E",5170
"NEP_RAT","NEP","RAT","E5230","E",5230
"NEU_RAT","NEU","RAT","E5230","E",5230
"NGFR_CHICK","NGFR","CHICK","E4480","E",4480
"NGFR_HUMAN","NGFR","HUMAN","E5210","E",5210
"NGFR_RAT","NGFR","RAT","E5230","E",5230
"NHAA_ECOLI","NHAA","ECOLI","P0810","P",810
"NHAB_ECOLI","NHAB","ECOLI","P0810","P",810
"NHAC_BACFI","NHAC","BACFI","P1510","P",1510
"NIFC_CLOPA","NIFC","CLOPA","P1510","P",1510
"NIRT_PSEST","NIRT","PSEST","P0710","P",710
"NK11_MOUSE","NK11","MOUSE","E5230","E",5230
"NK12_MOUSE","NK12","MOUSE","E5230","E",5230
"NK13_MOUSE","NK13","MOUSE","E5230","E",5230
"NK14_MOUSE","NK14","MOUSE","E5230","E",5230
"NK1R_CAVPO","NK1R","CAVPO","E5230","E",5230
"NK1R_HUMAN","NK1R","HUMAN","E5210","E",5210
"NK1R_MOUSE","NK1R","MOUSE","E5230","E",5230
"NK1R_RAT","NK1R","RAT","E5230","E",5230
"NK2R_BOVIN","NK2R","BOVIN","E5100","E",5100
"NK2R_HUMAN","NK2R","HUMAN","E5210","E",5210
"NK2R_MOUSE","NK2R","MOUSE","E5230","E",5230
"NK2R_RAT","NK2R","RAT","E5230","E",5230
"NK3R_HUMAN","NK3R","HUMAN","E5210","E",5210
"NK3R_RAT","NK3R","RAT","E5230","E",5230
"NKGA_HUMAN","NKGA","HUMAN","E5210","E",5210
"NKGC_HUMAN","NKGC","HUMAN","E5210","E",5210
"NKGD_HUMAN","NKGD","HUMAN","E5210","E",5210
"NMBR_HUMAN","NMBR","HUMAN","E5210","E",5210
"NMBR_RAT","NMBR","RAT","E5230","E",5230
"NNTM_BOVIN","NNTM","BOVIN","E5100","E",5100
"NO26_SOYBN","NO26","SOYBN","E9670","E",9670
"NO5_PEA","NO5","PEA","E9670","E",9670
"NODE_RHILT","NODE","RHILT","P0730","P",730
"NODE_RHILV","NODE","RHILV","P0730","P",730
"NODE_RHIME","NODE","RHIME","P0730","P",730
"NODE_RHIMS","NODE","RHIMS","P0730","P",730
"NODJ_BRAJA","NODJ","BRAJA","P0730","P",730
"NODJ_RHILT","NODJ","RHILT","P0730","P",730
"NODJ_RHILV","NODJ","RHILV","P0730","P",730
"NODL_DROME","NODL","DROME","E6230","E",6230
"NODV_BRAJA","NODV","BRAJA","P0730","P",730
"NORA_STAAU","NORA","STAAU","P1410","P",1410
"NOSY_PSEST","NOSY","PSEST","P0710","P",710
"NOTC_DROME","NOTC","DROME","E6230","E",6230
"NOTC_XENLA","NOTC","XENLA","E4000","E",4000
"NPL1_YEAST","NPL1","YEAST","E8120","E",8120
"NRAM_IABAN","NRAM","IABAN","V6210","V",6210
"NRAM_IABDA","NRAM","IABDA","V6210","V",6210
"NRAM_IACAO","NRAM","IACAO","V6210","V",6210
"NRAM_IACHI","NRAM","IACHI","V6210","V",6210
"NRAM_IACKQ","NRAM","IACKQ","V6210","V",6210
"NRAM_IACKR","NRAM","IACKR","V6210","V",6210
"NRAM_IADA1","NRAM","IADA1","V6210","V",6210
"NRAM_IADGE","NRAM","IADGE","V6210","V",6210
"NRAM_IAFPW","NRAM","IAFPW","V6210","V",6210
"NRAM_IAHCO","NRAM","IAHCO","V6210","V",6210
"NRAM_IAHK1","NRAM","IAHK1","V6210","V",6210
"NRAM_IAME1","NRAM","IAME1","V6210","V",6210
"NRAM_IAME2","NRAM","IAME2","V6210","V",6210
"NRAM_IANT6","NRAM","IANT6","V6210","V",6210
"NRAM_IAPAR","NRAM","IAPAR","V6210","V",6210
"NRAM_IAPUE","NRAM","IAPUE","V6210","V",6210
"NRAM_IARI5","NRAM","IARI5","V6210","V",6210
"NRAM_IASH2","NRAM","IASH2","V6210","V",6210
"NRAM_IATKP","NRAM","IATKP","V6210","V",6210
"NRAM_IATKR","NRAM","IATKR","V6210","V",6210
"NRAM_IATOK","NRAM","IATOK","V6210","V",6210
"NRAM_IATRA","NRAM","IATRA","V6210","V",6210
"NRAM_IAUDO","NRAM","IAUDO","V6210","V",6210
"NRAM_IAUSS","NRAM","IAUSS","V6210","V",6210
"NRAM_IAVI7","NRAM","IAVI7","V6210","V",6210
"NRAM_IAWHM","NRAM","IAWHM","V6210","V",6210
"NRAM_IAWIL","NRAM","IAWIL","V6210","V",6210
"NRAM_INBBE","NRAM","INBBE","V6210","V",6210
"NRAM_INBHK","NRAM","INBHK","V6210","V",6210
"NRAM_INBLE","NRAM","INBLE","V6210","V",6210
"NRAM_INBLN","NRAM","INBLN","V6210","V",6210
"NRAM_INBMD","NRAM","INBMD","V6210","V",6210
"NRAM_INBMF","NRAM","INBMF","V6210","V",6210
"NRAM_INBOR","NRAM","INBOR","V6210","V",6210
"NRAM_INBSI","NRAM","INBSI","V6210","V",6210
"NRAM_INBUS","NRAM","INBUS","V6210","V",6210
"NRAM_INBVI","NRAM","INBVI","V6210","V",6210
"NRG_DROME","NRG","DROME","E6230","E",6230
"NRT_DROME","NRT","DROME","E6230","E",6230
"NSP1_YEAST","NSP1","YEAST","E8120","E",8120
"NSR_LACLA","NSR","LACLA","P1420","P",1420
"NTR_RAT","NTR","RAT","E5230","E",5230
"NTT5_RAT","NTT5","RAT","E5230","E",5230
"NTTA_HUMAN","NTTA","HUMAN","E5210","E",5210
"NTTA_RAT","NTTA","RAT","E5230","E",5230
"NTTB_CANFA","NTTB","CANFA","E5110","E",5110
"NTTC_RAT","NTTC","RAT","E5230","E",5230
"NTTD_BOVIN","NTTD","BOVIN","E5100","E",5100
"NTTD_HUMAN","NTTD","HUMAN","E5210","E",5210
"NTTD_RAT","NTTD","RAT","E5230","E",5230
"NTTG_MOUSE","NTTG","MOUSE","E5230","E",5230
"NTTG_RAT","NTTG","RAT","E5230","E",5230
"NTTN_HUMAN","NTTN","HUMAN","E5210","E",5210
"NTTP_RAT","NTTP","RAT","E5230","E",5230
"NU1C_MAIZE","NU1C","MAIZE","E9940","E",9940
"NU1C_MARPO","NU1C","MARPO","E8910","E",8910
"NU1C_ORYSA","NU1C","ORYSA","E9940","E",9940
"NU1C_PLEBO","NU1C","PLEBO","P0070","P",70
"NU1C_SYNY3","NU1C","SYNY3","P0050","P",50
"NU1C_TOBAC","NU1C","TOBAC","E9820","E",9820
"NU1M_ARTSX","NU1M","ARTSX","E6410","E",6410
"NU1M_ASCSU","NU1M","ASCSU","E7170","E",7170
"NU1M_ASTFO","NU1M","ASTFO","E6600","E",6600
"NU1M_ASTPE","NU1M","ASTPE","E6600","E",6600
"NU1M_BALPH","NU1M","BALPH","E5120","E",5120
"NU1M_BOVIN","NU1M","BOVIN","E5100","E",5100
"NU1M_CAEEL","NU1M","CAEEL","E7160","E",7160
"NU1M_CHICK","NU1M","CHICK","E4480","E",4480
"NU1M_CHLRE","NU1M","CHLRE","E8620","E",8620
"NU1M_CITLA","NU1M","CITLA","E9590","E",9590
"NU1M_COTJA","NU1M","COTJA","E4480","E",4480
"NU1M_CYPCA","NU1M","CYPCA","E2470","E",2470
"NU1M_DROME","NU1M","DROME","E6230","E",6230
"NU1M_DROYA","NU1M","DROYA","E6230","E",6230
"NU1M_HUMAN","NU1M","HUMAN","E5210","E",5210
"NU1M_LEITA","NU1M","LEITA","E1000","E",1000
"NU1M_LOCMI","NU1M","LOCMI","E6270","E",6270
"NU1M_MARPO","NU1M","MARPO","E8910","E",8910
"NU1M_MOUSE","NU1M","MOUSE","E5230","E",5230
"NU1M_NEUCR","NU1M","NEUCR","E8190","E",8190
"NU1M_PARLI","NU1M","PARLI","E6620","E",6620
"NU1M_PARTE","NU1M","PARTE","E1200","E",1200
"NU1M_PETHY","NU1M","PETHY","E9820","E",9820
"NU1M_PHOVI","NU1M","PHOVI","E5200","E",5200
"NU1M_PISOC","NU1M","PISOC","E6600","E",6600
"NU1M_PODAN","NU1M","PODAN","E8190","E",8190
"NU1M_RANCA","NU1M","RANCA","E4000","E",4000
"NU1M_RAT","NU1M","RAT","E5230","E",5230
"NU1M_STRPU","NU1M","STRPU","E6620","E",6620
"NU1M_WHEAT","NU1M","WHEAT","E9940","E",9940
"NU1M_XENLA","NU1M","XENLA","E4000","E",4000
"NUFC_MAIZE","NUFC","MAIZE","E9940","E",9940
"NUFC_MARPO","NUFC","MARPO","E8910","E",8910
"NUFC_ORYSA","NUFC","ORYSA","E9940","E",9940
"NUFC_SYNY3","NUFC","SYNY3","P0050","P",50
"NUFC_TOBAC","NUFC","TOBAC","E9820","E",9820
"NY1R_HUMAN","NY1R","HUMAN","E5210","E",5210
"NY1R_RAT","NY1R","RAT","E5230","E",5230
"NY3R_BOVIN","NY3R","BOVIN","E5100","E",5100
"NYR_DROME","NYR","DROME","E6230","E",6230
"OAR_DROME","OAR","DROME","E6230","E",6230
"OEC6_SPIOL","OEC6","SPIOL","E9490","E",9490
"OGRE_DROME","OGRE","DROME","E6230","E",6230
"OLF0_RAT","OLF0","RAT","E5230","E",5230
"OLF1_RAT","OLF1","RAT","E5230","E",5230
"OLF2_RAT","OLF2","RAT","E5230","E",5230
"OLF3_MOUSE","OLF3","MOUSE","E5230","E",5230
"OLF3_RAT","OLF3","RAT","E5230","E",5230
"OLF4_RAT","OLF4","RAT","E5230","E",5230
"OLF5_RAT","OLF5","RAT","E5230","E",5230
"OLF6_RAT","OLF6","RAT","E5230","E",5230
"OLF7_RAT","OLF7","RAT","E5230","E",5230
"OLF8_RAT","OLF8","RAT","E5230","E",5230
"OLF9_RAT","OLF9","RAT","E5230","E",5230
"OM32_COMAC","OM32","COMAC","P0710","P",710
"OM45_YEAST","OM45","YEAST","E8120","E",8120
"OM72_NEUCR","OM72","NEUCR","E8190","E",8190
"OMP1_HAEIN","OMP1","HAEIN","P0830","P",830
"OMPX_ENTCL","OMPX","ENTCL","P0810","P",810
"OPCM_BOVIN","OPCM","BOVIN","E5100","E",5100
"OPPB_BACSU","OPPB","BACSU","P1510","P",1510
"OPPB_SALTY","OPPB","SALTY","P0810","P",810
"OPPC_BACSU","OPPC","BACSU","P1510","P",1510
"OPPC_SALTY","OPPC","SALTY","P0810","P",810
"OPR1_HUMAN","OPR1","HUMAN","E5210","E",5210
"OPS1_CALVI","OPS1","CALVI","E6230","E",6230
"OPS1_DROME","OPS1","DROME","E6230","E",6230
"OPS1_DROPS","OPS1","DROPS","E6230","E",6230
"OPS2_DROME","OPS2","DROME","E6230","E",6230
"OPS2_DROPS","OPS2","DROPS","E6230","E",6230
"OPS3_DROME","OPS3","DROME","E6230","E",6230
"OPS3_DROPS","OPS3","DROPS","E6230","E",6230
"OPS3_DROVI","OPS3","DROVI","E6230","E",6230
"OPS4_DROME","OPS4","DROME","E6230","E",6230
"OPS4_DROPS","OPS4","DROPS","E6230","E",6230
"OPS4_DROVI","OPS4","DROVI","E6230","E",6230
"OPSB_CHICK","OPSB","CHICK","E4480","E",4480
"OPSB_HUMAN","OPSB","HUMAN","E5210","E",5210
"OPSD_BOVIN","OPSD","BOVIN","E5100","E",5100
"OPSD_CHICK","OPSD","CHICK","E4480","E",4480
"OPSD_CRIGR","OPSD","CRIGR","E5230","E",5230
"OPSD_HUMAN","OPSD","HUMAN","E5210","E",5210
"OPSD_LAMJA","OPSD","LAMJA","E2000","E",2000
"OPSD_LOLFO","OPSD","LOLFO","E7140","E",7140
